flow,region,accumulation,G,CV
0.6,2,643,2.2,2.942065283628097
0.6,2,630,1.4,3.0745193614289237
0.6,2,624,2.8,3.259011154320009
0.6,2,614,2.1,3.235871138597163
0.6,2,612,3.1,3.2897290172616507
0.6,2,605,1.1,3.4763136519245066
0.6,2,608,1.8,3.3567498730184813
0.6,2,609,1.0,3.2425490160841903
0.6,2,619,2.4,3.1349224742903408
0.6,2,611,1.9,2.9340970108910986
0.6,2,615,2.4,3.005188713598193
0.6,2,609,1.4,3.230222137170828
0.6,2,618,1.9,3.2164063877888966
0.6,2,612,2.5,3.306484535315487
0.6,2,597,2.1,3.461658827961365
0.6,2,583,1.0,3.620331978140507
0.6,2,613,0.7,3.416314917691363
0.6,2,620,1.4,3.149610542453372
0.6,2,623,1.6,3.120680021017864
0.6,2,620,1.1,3.276368858494072
0.6,2,619,1.0,3.217067764935557
0.6,2,620,1.8,3.4167314545064564
0.6,2,638,2.1,3.122201206105847
0.6,2,644,1.8,3.143560836867008
0.6,2,638,3.8,3.280696422044535
0.6,2,611,0.5,3.445252900134271
0.6,2,620,1.2,3.3065271572932606
0.6,2,620,1.5,3.289194844447575
0.6,2,632,1.1,3.314289618759356
0.6,2,641,2.3,3.2998018184999705
0.6,2,632,1.8,3.221602367226469
0.6,2,627,1.7,3.347325816907061
0.6,2,628,3.3,3.270902611971744
0.6,2,606,2.0,3.2748073612316606
0.6,2,607,2.5,3.3074773980606134
0.6,2,603,1.0,3.271618382990139
0.6,2,602,1.3,3.5134751065354326
0.6,2,607,1.0,3.4239273335930975
0.6,2,607,1.0,3.3219936742505047
0.6,2,616,2.1,3.4095759980106912
0.6,2,624,1.1,3.4204894851807746
0.6,2,632,2.5,3.294803056238085
0.6,2,624,2.3,3.449033172716199
0.6,2,624,2.7,3.3147657489614883
0.6,2,615,1.5,3.439282013116553
0.6,2,607,1.4,3.4616569634313836
0.6,2,615,1.3,3.4969751943641025
0.6,2,623,0.8,3.231748393948318
0.6,2,629,2.1,3.1742552852379555
0.6,2,621,2.2,3.2225915716440006
0.6,2,605,1.8,3.281107052202712
0.6,2,595,1.8,3.3972712070393905
0.6,2,658,2.1,2.8109358224342085
0.6,2,651,1.9,2.8300999604381194
0.6,2,639,2.7,3.1099591931997934
0.6,2,628,1.0,3.1800050121202914
0.6,2,627,2.0,3.1915807540354995
0.6,2,628,1.3,2.9366142558212602
0.6,2,627,2.6,2.9322143521673913
0.6,2,615,2.1,3.0526539108456485
0.6,2,602,2.2,3.312747499494236
0.6,2,606,1.9,3.2326971031436234
0.6,2,593,2.6,3.3078886896248227
0.6,2,585,2.5,3.4262218582590314
0.6,2,577,1.0,3.417811796700024
0.6,2,590,0.8,3.4553218978057534
0.6,2,596,0.3,3.4238819841757655
0.6,2,611,2.2,3.226889198629836
0.6,2,597,2.1,3.114714550283815
0.6,2,585,1.8,3.2606890121246717
0.6,2,578,1.5,3.319610536182319
0.6,2,585,1.7,3.339502844437216
0.6,2,589,2.5,3.1913006153987573
0.6,2,578,1.8,3.268627319268898
0.6,2,567,1.9,3.453563477770205
0.6,2,571,1.6,3.4024869438552225
0.6,2,570,1.0,3.6966729086954104
0.6,2,571,1.7,3.6219012580347516
0.6,2,570,2.4,3.6121190451328116
0.6,2,559,1.1,3.5927724510655317
0.6,2,566,2.2,3.4218975472742743
0.6,2,551,1.4,3.5109519350154077
0.6,2,550,2.3,3.448330620906414
0.6,2,539,2.4,3.384298067922234
0.6,2,538,0.8,3.301732890749937
0.6,2,543,1.4,3.371114439724928
0.6,2,551,1.2,3.4267219547662453
0.6,2,559,0.6,3.2135883380803287
0.6,2,570,2.0,3.2208889502731104
0.6,2,557,2.9,3.1384384502524334
0.6,2,543,1.6,3.1837743180707623
0.6,2,546,1.7,3.2599017920921463
0.6,2,549,1.9,3.2063289310908316
0.6,2,542,2.1,3.2442413214974013
0.6,2,539,1.6,3.382820630798313
0.6,2,531,0.9,3.500631685785499
0.6,2,541,2.1,3.5312661899244535
0.6,2,539,1.2,3.2735999768865045
0.6,2,551,1.3,3.180193043668386
0.6,2,558,2.2,3.294070530303601
0.6,2,552,1.7,3.3414522951552468
0.6,2,549,2.2,3.418405997093992
0.6,2,543,1.6,3.4021498604882368
0.6,2,541,1.4,3.4206194366758798
0.6,2,540,1.8,3.6549045554358415
0.6,2,540,0.4,3.5498888866656317
0.6,2,542,1.6,3.5766728554886877
0.6,2,544,1.1,3.441278744182634
0.6,2,542,2.2,3.314324579241115
0.6,2,529,2.1,3.3970315600799843
0.6,2,518,2.2,3.3838884654415446
0.6,2,506,1.3,3.5322021098229737
0.6,2,525,1.4,3.198883674842329
0.6,2,529,1.7,3.201840673037919
0.6,2,521,1.4,3.307544701399809
0.6,2,521,1.3,3.521145689217107
0.6,2,524,0.5,3.299034822143238
0.6,2,528,1.5,3.2428359181480357
0.6,2,522,1.4,3.2734007973878665
0.6,2,522,2.2,3.228377267568966
0.6,2,506,1.5,3.3143451349995168
0.6,2,502,1.2,3.5262422347629023
0.6,2,498,1.4,3.4895249091825784
0.6,2,498,1.3,3.533985324992076
0.6,2,502,0.9,3.592372025736447
0.6,2,499,0.9,3.588311372368881
0.6,2,505,2.5,3.6860521446150063
0.6,2,491,0.6,3.686593496910483
0.6,2,496,1.4,3.5328287888021763
0.6,2,502,1.6,3.525233536834659
0.6,2,505,1.6,3.4948876123930432
0.6,2,509,1.3,3.6220464894014186
0.6,2,516,1.1,3.6122981906458294
0.6,2,518,1.9,3.4936958539321714
0.6,2,510,1.7,3.6885384196146447
0.6,2,509,1.1,3.849049502051363
0.6,2,511,0.9,3.636685781686799
0.6,2,514,1.2,3.377391920792256
0.6,2,514,2.3,3.212825454409849
0.6,2,499,2.3,3.4147273029135325
0.6,2,482,0.8,3.5415698793455705
0.6,2,481,1.9,3.493194824389703
0.6,2,499,1.7,3.1735718947289677
0.6,2,487,1.9,3.1700495076113455
0.6,2,480,1.2,3.415961830382221
0.6,2,477,1.8,3.3173304899581755
0.6,2,471,1.0,3.521040802845982
0.6,2,466,0.7,3.2989717825157543
0.6,2,470,1.3,3.386096574789645
0.6,2,462,2.0,3.589010268623781
0.6,2,451,1.0,3.653073724000254
0.6,2,449,0.9,3.8285077975528634
0.6,2,447,1.0,3.6290500877197527
0.6,2,450,1.2,3.6078665426810397
0.6,2,451,0.9,3.8346088132023883
0.6,2,464,1.3,3.7458141294982874
0.6,2,461,0.9,3.642977998272408
0.6,2,461,0.9,3.7852601328501456
0.6,2,459,2.1,3.647722457644289
0.6,2,442,1.9,3.8085213992339533
0.6,2,438,0.8,3.9058227428753534
0.6,2,440,1.5,3.779990130612804
0.6,2,437,2.5,3.6882723799556594
0.6,2,422,1.5,3.5785559697167217
0.6,2,419,0.9,3.682424558930544
0.6,2,416,0.9,3.8206977190066445
0.6,2,424,0.5,3.7617708249303505
0.6,2,430,0.4,3.7706734599487612
0.6,2,444,2.1,3.6121536371491936
0.6,2,431,1.9,3.556075842024235
0.6,2,417,1.2,3.6333801358907376
0.6,2,414,1.0,3.783784828874241
0.6,2,436,1.0,3.3600272766010355
0.6,2,434,1.9,3.3591572594888253
0.6,2,423,1.1,3.7764317308354163
0.6,2,419,0.7,3.8267054174190855
0.6,2,421,1.4,4.017320956282971
0.6,2,415,0.6,4.0725553270796935
0.6,2,420,1.5,3.808572870604827
0.6,2,416,1.3,4.079125490679796
0.6,2,417,0.9,3.9825011550809037
0.6,2,414,1.2,3.9543616865805737
0.6,2,413,1.0,3.7944336840869655
0.6,2,419,1.3,3.705205435791903
0.6,2,413,1.3,3.9546786414300406
0.6,2,410,0.7,3.94182858468294
0.6,2,409,0.7,4.087677460015575
0.6,2,426,0.9,3.6756792720628413
0.6,2,423,1.1,3.6536555633006644
0.6,2,421,1.3,3.552332398366142
0.6,2,420,1.1,3.7072661442543366
0.6,2,414,1.2,3.8444182086478276
0.6,2,414,1.0,3.8134419147160736
0.6,2,420,2.1,3.744414099140864
0.6,2,408,1.2,3.684196454161531
0.6,2,404,1.0,3.804921304140179
0.6,2,410,0.6,3.7636712605557636
0.6,2,416,1.1,3.5992609634664614
0.6,2,416,1.8,3.5581511852410372
0.6,2,405,1.6,3.5260799060798917
0.6,2,401,1.7,3.4992096254459653
0.6,2,390,1.9,3.4217288579437466
0.6,2,386,1.8,3.5972325110952177
0.6,2,378,1.4,3.5921528123127953
0.6,2,376,1.2,3.67210588345422
0.6,2,374,0.7,3.826206404858421
0.6,2,390,0.9,3.694519044441605
0.6,2,388,1.4,3.637805103072565
0.6,2,387,2.1,3.5043996878319232
0.6,2,381,2.1,3.762041345314067
0.6,2,371,1.2,3.8190524563241315
0.6,2,367,2.0,3.5583853059814463
0.6,2,364,0.7,3.694508216274213
0.6,2,362,1.6,3.7266134579148287
0.6,2,358,1.2,3.9228449219103645
0.6,2,354,1.8,3.9890500305647913
0.6,2,346,0.9,3.9999697280591096
0.6,2,344,0.9,3.8310081814105885
0.6,2,345,1.1,3.8307237234561478
0.6,2,344,1.5,3.8484040854598716
0.6,2,343,1.0,4.116457891185699
0.6,2,352,1.5,3.966448179336666
0.6,2,342,1.4,4.110920394454793
0.6,2,339,1.0,4.202941202660959
0.6,2,338,1.2,4.292473763221622
0.6,2,336,1.5,4.322098982930555
0.6,2,333,1.1,4.206402060108465
0.6,2,332,0.7,3.996032550767075
0.6,2,331,1.7,3.92409122934852
0.6,2,316,1.3,4.174340330839174
0.6,2,305,1.4,4.3570865433148125
0.6,2,291,1.2,4.610159466197363
0.6,2,361,1.1,3.4050978711306015
0.6,2,354,1.8,3.5396991405517246
0.6,2,343,1.1,3.8364165104732426
0.6,2,343,1.1,3.8086091941714213
0.6,2,334,0.9,4.037759671808269
0.6,2,334,0.4,4.019366900242429
0.6,2,333,1.3,3.906587947921263
0.6,2,323,0.8,3.7764602106616327
0.6,2,321,1.3,3.8012457905511496
0.6,2,312,1.1,3.977388030166016
0.6,2,308,1.1,4.205327274021218
0.6,2,300,1.7,3.992726950011992
0.6,2,288,0.7,4.214894981333914
0.6,2,287,0.8,4.305627511575898
0.6,2,284,0.6,4.173141075275216
0.6,2,287,0.2,4.55654720444823
0.6,2,292,0.7,4.450614767316032
0.6,2,288,1.3,4.445951625717755
0.6,2,276,1.1,4.303081347891838
0.6,2,278,1.1,4.413744857972917
0.6,2,281,0.6,4.2675106780721395
0.6,2,276,1.4,4.333183026231728
0.6,2,269,0.9,4.449742597838816
0.6,2,262,1.0,4.410790559929051
0.6,2,259,0.7,4.721822301746993
0.6,2,267,0.7,4.667881701840385
0.6,2,261,0.9,4.951491418621836
0.6,2,255,0.5,4.695054021754271
0.6,2,255,1.0,4.638626837797843
0.6,2,248,0.8,4.870012607291371
0.6,2,258,1.2,4.607169595734028
0.6,2,248,2.8,4.520269362557332
0.6,2,224,0.8,5.187748642901473
0.6,2,218,0.7,5.302733058492032
0.6,2,219,0.1,5.551434628965139
0.6,2,222,0.4,5.458625618968615
0.6,2,232,0.8,5.191823849730956
0.6,2,229,0.7,5.091032395666263
0.6,2,225,0.4,5.140554884581713
0.6,2,223,0.3,5.239335889323743
0.6,2,227,0.8,4.954724359953047
0.6,2,225,1.7,4.6633065415355155
0.6,2,211,0.8,5.185732920857211
0.6,2,204,0.6,5.578514635105561
0.6,2,200,0.5,5.736394236887879
0.6,2,215,0.5,5.267168724283513
0.6,2,212,0.5,5.082324132047367
0.6,2,209,0.7,5.189985509470313
0.6,2,206,0.6,5.183241012995778
0.6,2,206,0.6,5.285400974964994
0.6,2,204,0.8,5.094848750185142
0.6,2,212,1.1,5.384309627853263
0.6,2,202,0.7,5.809574040305647
0.6,2,200,0.2,5.575809872371103
0.6,2,206,0.2,5.596392792765146
0.6,2,207,0.7,5.569485813748812
0.6,2,204,0.5,5.38372032001848
0.6,2,200,0.5,5.548283704449807
0.6,2,199,0.3,5.307060679034483
0.6,2,201,0.8,5.630093591660425
0.6,2,212,0.6,5.170953549978818
0.6,2,207,1.1,5.397528768471081
0.6,2,202,0.5,5.2638842274627
0.6,2,200,0.5,5.004650650840887
0.6,2,201,0.0,5.14120360461824
0.6,2,208,0.8,5.1882932559207795
0.6,2,204,0.9,5.101953367766617
0.6,2,201,0.5,5.359415547374044
0.6,2,203,0.2,5.354546055232478
0.6,2,207,1.0,5.470942636479996
0.6,2,204,0.3,5.406436056280255
0.6,2,203,1.6,5.202723382266021
0.6,2,199,0.4,5.509338971368655
0.6,2,201,0.3,5.661149618099416
0.6,2,200,0.5,5.623656397227925
0.6,2,202,1.1,5.598957436767177
0.6,2,191,0.5,5.725944181347416
0.6,2,192,0.2,5.880522206230895
0.6,2,193,0.6,5.805176055633143
0.6,2,197,0.3,5.547603494028858
0.6,2,202,1.5,5.290074523077707
0.6,2,189,0.4,5.846902887836411
0.6,2,187,0.5,5.861197776820441
0.6,2,182,0.2,6.120084419144326
0.6,2,183,0.3,5.909113053234299
0.6,2,184,0.2,5.777543847723762
0.6,2,185,0.8,5.282156098647913
0.6,2,178,0.2,5.96621830035975
0.6,2,177,0.2,6.155387741373365
0.6,2,177,0.5,5.953819741184404
0.6,2,208,1.0,5.091568823177611
0.6,2,203,0.5,5.261635413545577
0.6,2,206,0.5,5.138523647166596
0.6,2,203,0.3,5.301405236618595
0.6,2,206,0.5,5.195857992555039
0.6,2,202,0.4,5.283067542504696
0.6,2,200,0.6,5.476947666748935
0.6,2,198,0.4,5.579300631301196
0.6,2,197,0.1,5.69586536358984
0.6,2,202,0.6,5.480824968667049
0.6,2,208,1.0,5.247849650326154
0.6,2,202,1.2,5.585756008808613
0.6,2,199,0.1,5.65645550130541
0.6,2,198,0.8,5.725834511097753
0.6,2,201,0.4,5.579385771299432
0.6,2,199,0.3,5.3978060347018895
0.6,2,198,0.5,5.568270811443602
0.6,2,195,0.5,5.773737666127219
0.6,2,205,0.2,5.369495175828391
0.6,2,211,1.1,5.281846639533097
0.6,2,210,0.6,4.981385946999533
0.6,2,207,1.3,4.938562599308627
0.6,2,200,0.5,5.36917869610159
0.6,2,205,0.2,5.399581671765132
0.6,2,208,0.5,5.43882997359211
0.6,2,204,0.6,5.295686490972968
0.6,2,199,0.6,5.424488020893318
0.6,2,194,0.2,5.350829140911691
0.6,2,196,0.4,5.25527165462227
0.6,2,199,0.3,5.126737655134831
0.6,2,217,1.0,4.798470311794741
0.6,2,209,1.0,4.966528540934792
0.6,2,201,0.5,5.112429056631789
0.6,2,205,0.3,5.449795656941427
0.6,2,210,0.6,5.7142295144238595
0.6,2,208,0.4,5.665537532835131
0.6,2,211,0.3,5.5296146121259016
0.6,2,208,0.4,5.7689950601736415
0.6,2,211,0.8,5.712418103949119
0.6,2,205,0.6,5.867291242181385
0.6,2,205,0.3,5.455998301883326
0.6,2,209,1.1,5.2304932307389835
0.6,2,203,0.4,5.911002355702265
0.6,2,203,0.5,5.803119672722307
0.6,2,204,0.3,5.589515703050282
0.6,2,215,0.7,5.268637799854534
0.6,2,208,0.6,5.625672420924175
0.6,2,204,0.5,5.462406469485503
0.6,2,202,0.1,5.232314621081643
0.6,2,206,0.6,4.9479796332525785
0.6,2,211,1.0,5.017989331714879
0.6,2,204,0.8,5.29021808143506
0.6,2,200,0.3,5.67965201459574
0.6,2,205,0.7,5.550153293875355
0.6,2,214,0.3,5.297131358504779
0.6,2,220,0.3,5.293351513428284
0.6,2,225,0.5,5.313320460130727
0.6,2,233,0.8,5.111911568875601
0.6,2,231,0.8,5.049974483854757
0.6,2,227,0.6,4.941741371871043
0.6,2,232,0.3,4.70207446844384
0.6,2,232,0.9,4.754155524286629
0.6,2,223,0.8,4.766657441497283
0.6,2,218,0.9,5.113875297186985
0.6,2,215,0.1,5.09437840679589
0.6,2,215,0.2,4.7586288011622795
0.6,2,218,0.7,5.086795951941196
0.6,2,219,0.7,5.16399610861401
0.6,2,213,0.8,5.2506565536757295
0.6,2,207,0.3,5.257593445693915
0.6,2,211,0.8,4.9299044082088335
0.6,2,208,0.7,5.494328460541793
0.6,2,207,0.4,5.380330916635435
0.6,2,209,0.7,5.297356561512974
0.6,2,210,0.0,5.4481433985545324
0.6,2,217,0.4,5.268070892870841
0.6,2,218,0.9,5.312531517957903
0.6,2,210,0.6,5.678097325401956
0.6,2,208,0.3,5.763287530209618
0.6,2,208,0.3,5.742257513755799
0.6,2,212,0.9,5.372086991830448
0.6,2,210,0.4,5.371403038537827
0.6,2,209,0.3,5.706555682250154
0.6,2,208,0.6,5.549805956106342
0.6,2,207,0.2,5.378966623362768
0.6,2,206,0.2,5.622960489854798
0.6,2,204,0.5,5.4159906817435965
0.6,2,199,0.7,5.524822114418518
0.6,2,193,0.6,5.686783391236673
0.6,3,81,0.0,1.480445275768529
0.6,3,81,0.2,1.5016355393756171
0.6,3,79,0.1,1.6223440297902139
0.6,3,85,0.6,1.5386650442652965
0.6,3,87,0.3,1.867685300156279
0.6,3,94,0.3,1.5904266471874124
0.6,3,104,0.6,1.5526673217873446
0.6,3,112,0.3,1.5313014119318626
0.6,3,121,1.0,1.545906893073781
0.6,3,125,0.3,2.002228406738277
0.6,3,131,0.5,1.5919000127342893
0.6,3,140,0.7,1.3911609240505098
0.6,3,149,0.3,1.5536388665367025
0.6,3,160,0.5,1.4339733207785321
0.6,3,167,0.7,1.4130609373544645
0.6,3,176,1.0,1.537912461195144
0.6,3,179,0.4,1.4706669852942083
0.6,3,193,0.9,1.4589714656660628
0.6,3,196,0.6,1.5236864306154125
0.6,3,206,1.5,1.4807938100856965
0.6,3,205,1.6,1.7297976526218133
0.6,3,204,0.9,1.5404782388640017
0.6,3,218,0.5,1.5819071315838849
0.6,3,224,0.6,1.3359458417938286
0.6,3,231,1.1,1.3981048178429814
0.6,3,235,0.2,1.5397935591966558
0.6,3,245,1.2,1.3989816775759496
0.6,3,244,1.0,1.506789439407531
0.6,3,255,2.5,1.5527132264318244
0.6,3,248,1.5,1.2344569171138025
0.6,3,240,0.6,1.5604717525837948
0.6,3,252,1.8,1.3632994457209748
0.6,3,252,1.0,1.4814285128051892
0.6,3,262,1.3,1.436175211972118
0.6,3,259,1.3,1.635745507102043
0.6,3,259,1.9,1.5721520114639984
0.6,3,251,1.2,1.6263662196763353
0.6,3,262,0.9,1.3454287086266636
0.6,3,265,2.3,1.720124271592955
0.6,3,262,0.8,1.4931573391230457
0.6,3,268,0.8,1.4778407033898298
0.6,3,273,1.6,1.4893833909604914
0.6,3,273,1.8,1.6237366604786079
0.6,3,276,0.6,1.8022909468127075
0.6,3,281,1.1,1.6490240237101144
0.6,3,283,2.1,2.047714716193628
0.6,3,290,2.0,2.1597849847551833
0.6,3,282,1.8,1.8220658329246897
0.6,3,281,1.3,1.6123680243321352
0.6,3,289,1.3,1.612119406602748
0.6,3,288,1.3,1.5234402295336822
0.6,3,290,2.0,1.4928257671748828
0.6,3,283,1.4,1.3998862946161346
0.6,3,281,1.5,1.448479594338868
0.6,3,278,1.6,1.7047439512003124
0.6,3,282,1.1,1.6256995845560658
0.6,3,289,1.9,1.4959980937196156
0.6,3,282,0.5,1.5569145135515325
0.6,3,297,1.2,1.591308826227358
0.6,3,295,1.4,1.552240196196455
0.6,3,290,1.0,1.7371557698668167
0.6,3,308,1.7,1.6220815851804247
0.6,3,297,1.4,1.6211860912007268
0.6,3,303,2.0,1.8851106296871392
0.6,3,299,0.7,1.809842539860301
0.6,3,314,1.7,1.6795983551786726
0.6,3,314,1.3,2.0119404393112097
0.6,3,312,1.3,1.7396804917622453
0.6,3,313,0.9,1.8235624277488167
0.6,3,315,1.7,1.8000338906484157
0.6,3,323,1.6,1.7481900028617747
0.6,3,318,1.3,1.9930236638835923
0.6,3,320,1.0,2.0561492759367046
0.6,3,331,0.9,1.7363910022773261
0.6,3,333,2.4,1.7398451533022214
0.6,3,324,1.5,1.81858566397507
0.6,3,329,2.4,1.8167059373183954
0.6,3,319,1.8,1.9509396251665754
0.6,3,323,0.6,1.827510520996769
0.6,3,332,1.4,1.9975275869022175
0.6,3,335,2.6,1.8089242762870832
0.6,3,328,2.5,1.8717774620474321
0.6,3,326,1.1,2.0044727510735583
0.6,3,330,1.9,1.809925231445777
0.6,3,329,1.1,1.7790107649727962
0.6,3,334,2.3,1.7548455297149363
0.6,3,319,0.9,2.095488175340133
0.6,3,326,1.6,1.8854413509181243
0.6,3,324,1.1,2.032168562908959
0.6,3,327,2.0,2.172045824832941
0.6,3,315,2.1,2.093939207602395
0.6,3,349,2.0,1.5713509742026806
0.6,3,339,0.9,1.7096294783736905
0.6,3,344,1.3,1.7730735617500737
0.6,3,342,1.7,1.6664604947607633
0.6,3,341,2.2,1.838375097946367
0.6,3,332,1.2,2.055263559820483
0.6,3,339,1.1,1.8898560156622866
0.6,3,347,2.3,1.9108132695600493
0.6,3,341,1.3,2.0988341616836808
0.6,3,334,1.5,2.1541678288636446
0.6,3,342,2.4,2.0658368972930616
0.6,3,334,1.1,2.048036738469642
0.6,3,342,1.4,1.9008440432896418
0.6,3,345,2.3,1.919545056572121
0.6,3,338,1.6,2.009495628553539
0.6,3,346,1.3,2.0985440744944324
0.6,3,349,0.8,2.1827606663413937
0.6,3,357,2.6,2.2666811639107007
0.6,3,359,0.4,2.0276012225290545
0.6,3,370,1.7,1.8828338346184883
0.6,3,377,1.4,1.7802284229142644
0.6,3,379,1.6,1.8702002120112633
0.6,3,379,1.6,1.7557680231267438
0.6,3,376,1.4,1.7596636672608676
0.6,3,379,1.8,1.8766682847650347
0.6,3,385,1.1,2.019104296757038
0.6,3,388,1.8,1.9924043717454887
0.6,3,388,1.9,2.063878885128298
0.6,3,390,1.1,2.171481782584848
0.6,3,389,0.7,2.0123767661116942
0.6,3,407,1.3,1.7496076203874684
0.6,3,408,2.5,1.8878830248801102
0.6,3,396,0.6,2.010178697348808
0.6,3,410,1.7,2.1118170879101252
0.6,3,406,3.4,2.036272599057688
0.6,3,389,1.5,2.1324524881026323
0.6,3,389,1.3,2.1358296770742107
0.6,3,394,1.8,2.1324140870703583
0.6,3,395,2.7,2.0993878182625982
0.6,3,384,1.3,2.1807250223513024
0.6,3,385,1.8,2.217387641316762
0.6,3,381,1.6,2.2578824104462414
0.6,3,382,1.7,2.2700488333558346
0.6,3,382,0.6,2.25586379734329
0.6,3,386,2.0,2.2439718880948747
0.6,3,394,2.5,2.1539105760405177
0.6,3,382,2.3,2.171648995514291
0.6,3,374,1.2,2.3857226742812
0.6,3,381,1.8,2.3953542746560865
0.6,3,380,1.5,2.346245957352191
0.6,3,386,1.6,2.3415975523408084
0.6,3,386,0.4,2.55673874484394
0.6,3,398,1.5,2.2795010912520577
0.6,3,393,1.2,2.347306553682169
0.6,3,404,3.4,2.0854464920654667
0.6,3,386,1.3,2.355415946812357
0.6,3,389,1.6,2.529606559833689
0.6,3,394,0.4,2.474225701751851
0.6,3,408,1.3,2.3269492312643645
0.6,3,413,1.7,2.2933854784973455
0.6,3,419,1.8,2.301920434110612
0.6,3,415,1.7,2.4105871401758385
0.6,3,413,2.4,2.378621156947237
0.6,3,398,1.3,2.433765531343314
0.6,3,401,1.8,2.2623778133598016
0.6,3,398,2.0,2.38415262050594
0.6,3,398,1.6,2.4348815241482664
0.6,3,402,1.4,2.3875821685404084
0.6,3,411,1.6,2.411609397674444
0.6,3,409,1.4,2.4012417535714916
0.6,3,414,0.8,2.483895041032797
0.6,3,422,2.0,2.3767196078834583
0.6,3,422,1.1,2.427335510011498
0.6,3,426,0.8,2.4142279230482626
0.6,3,427,2.1,2.5055094782031286
0.6,3,422,1.5,2.357930656332741
0.6,3,422,1.7,2.4480994909123606
0.6,3,416,0.9,2.5398667642736767
0.6,3,423,2.2,2.5885395661601898
0.6,3,420,1.6,2.501490778199873
0.6,3,415,1.9,2.650631286667249
0.6,3,411,1.1,2.8458750455305153
0.6,3,416,1.9,2.8184205459797607
0.6,3,417,2.0,2.7315960401725743
0.6,3,414,2.1,2.6858122887250477
0.6,3,408,1.7,2.789885409499026
0.6,3,404,1.1,2.9296628376188663
0.6,3,403,1.3,2.797767376638706
0.6,3,397,1.0,3.0394897875191047
0.6,3,391,1.9,2.9534219940791733
0.6,3,468,2.3,2.175543573219783
0.6,3,448,1.4,2.506177936033874
0.6,3,441,1.2,2.6012394231030056
0.6,3,438,1.3,2.668315035709599
0.6,3,432,2.2,2.6080242120408723
0.6,3,425,1.5,3.0615587624932887
0.6,3,420,1.7,3.0187216762282643
0.6,3,411,1.3,3.3598329098262387
0.6,3,411,1.5,3.210300509744637
0.6,3,403,1.7,3.4035008813921404
0.6,3,393,0.9,3.4672912806784635
0.6,3,396,1.2,3.4771732588744806
0.6,3,396,0.8,3.5670815987740956
0.6,3,398,1.3,3.5036906141656945
0.6,3,392,1.2,3.3277094000068272
0.6,3,394,2.2,3.364815528198985
0.6,3,383,1.0,3.7104871331786233
0.6,3,381,1.0,3.644199076343198
0.6,3,385,1.5,3.657770164115425
0.6,3,384,1.3,3.736540904311278
0.6,3,383,1.0,3.7021210774118933
0.6,3,389,1.7,3.3224204157425126
0.6,3,381,1.4,3.361482508435801
0.6,3,372,0.9,3.292644105330023
0.6,3,366,1.9,3.565194227137109
0.6,3,362,0.6,3.812356774217274
0.6,3,365,1.3,3.7325736928304596
0.6,3,369,1.8,3.4907360905097846
0.6,3,356,1.6,3.835151477324222
0.6,3,353,1.8,3.885610453533555
0.6,3,349,0.9,3.6465307034471564
0.6,3,348,0.3,3.831761039312065
0.6,3,358,0.7,3.7639838414424753
0.6,3,361,2.1,3.8366556371639504
0.6,3,348,1.3,3.8157082115158545
0.6,3,340,1.3,4.120310540813172
0.6,3,344,0.6,3.5130119633997126
0.6,3,344,1.2,3.574409083961931
0.6,3,346,1.4,3.584959701410265
0.6,3,337,1.3,3.8541715310064633
0.6,3,335,0.4,3.848928495326526
0.6,3,340,1.0,3.7031116791234493
0.6,3,345,1.3,3.616384885729346
0.6,3,341,1.2,3.818193989532754
0.6,3,333,0.3,4.072682370510905
0.6,3,346,0.1,3.796955106542839
0.6,3,354,1.4,3.7014936410134816
0.6,3,350,1.4,4.019937378965813
0.6,3,343,1.4,4.078927422641238
0.6,3,341,0.5,4.0948048819847
0.6,3,346,1.3,4.1391327760567025
0.6,3,348,0.9,3.8973850117845754
0.6,3,343,1.0,3.9352365893228547
0.6,3,336,1.0,4.166620860997721
0.6,3,341,1.5,4.194155384515991
0.6,3,339,0.8,4.394424399938107
0.6,3,338,0.8,4.315630718726303
0.6,3,339,0.6,4.16495129462373
0.6,3,345,0.8,4.0708928721243565
0.6,3,339,0.4,4.223637596252702
0.6,3,361,1.9,3.737807529568592
0.6,3,348,1.4,3.74936074203146
0.6,3,345,1.0,3.926970061717483
0.6,3,342,1.3,4.218414237581721
0.6,3,338,0.4,4.202638627557986
0.6,3,342,0.8,4.274129100435797
0.6,3,346,0.3,4.361238506061389
0.6,3,354,0.8,4.056383066204133
0.6,3,353,0.0,4.16075889167724
0.6,3,366,0.9,3.887517563883554
0.6,3,365,1.3,4.019648862161421
0.6,3,360,1.0,4.285539092846652
0.6,3,368,0.5,3.9971859075187774
0.6,3,372,1.8,4.001979523082729
0.6,3,359,0.8,3.963944249916872
0.6,3,364,0.5,4.007727497827134
0.6,3,367,1.0,4.052313974151769
0.6,3,368,0.8,4.0209527195317065
0.6,3,379,0.2,3.8640266649441317
0.6,3,383,1.2,3.6025928815342323
0.6,3,379,0.5,3.8975810900233805
0.6,3,384,1.0,3.723778788082717
0.6,3,383,0.7,3.788079100679087
0.6,3,387,0.8,3.936639740997538
0.6,3,386,0.8,3.7827303871086477
0.6,3,387,0.4,3.8719272335275683
0.6,3,391,1.2,3.7297311898647716
0.6,3,387,0.7,3.784910506167088
0.6,3,385,2.0,3.969443454689306
0.6,3,368,1.3,4.096813789611028
0.6,3,397,0.8,3.5815344825513424
